Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1988,5,12,4,2213,2145,640,548,TW,702,NA,327,303,NA,52,28,LAX,JFK,2475,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,21,6,1610,1610,1642,1638,DL,1650,NA,32,28,NA,4,0,SAT,AUS,66,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,23,6,858,850,1145,1205,PS,1504,NA,107,135,NA,-20,8,LAX,ABQ,677,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,7,7,1700,1652,1818,1810,TW,395,NA,138,138,NA,8,8,DCA,STL,719,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,1,7,955,955,1411,1400,DL,1006,NA,196,185,NA,11,0,DFW,PHL,1302,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,9,3,2015,2010,2210,2130,NW,1037,NA,115,80,NA,40,5,MEM,MCI,392,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,23,1,850,850,1108,1130,AA,477,NA,258,280,NA,-22,0,ORD,SJC,1829,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,25,1,700,700,741,734,DL,236,NA,41,34,NA,7,0,RSW,MCO,133,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,14,1,735,735,758,802,DL,1653,NA,23,27,NA,-4,0,AUS,SAT,66,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,23,1,1203,1005,1407,1209,UA,841,NA,244,244,NA,118,118,ORD,SAN,1723,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,1430,1430,1520,1508,DL,1091,NA,110,98,NA,12,0,MCO,MSY,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,25,4,857,845,1108,1110,UA,1292,NA,131,145,NA,-2,12,LAX,PDX,834,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,14,3,850,850,1155,1131,CO,665,NA,185,161,NA,24,0,EWR,JAX,821,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,1,7,1556,1550,1810,1805,DL,259,NA,134,135,NA,5,6,BOS,CVG,752,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,24,7,1353,1245,1637,1534,EA,755,NA,104,109,NA,63,68,MKE,ATL,669,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,24,2,45,15,817,740,NW,82,NA,272,265,NA,37,30,SFO,DTW,2079,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,15,7,1500,1500,1534,1540,DL,1891,NA,94,100,NA,-6,0,SLC,SMF,532,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,24,3,902,840,1047,1035,US,1901,NA,105,115,NA,12,22,SFO,SEA,679,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,24,7,805,805,932,941,US,73,NA,87,96,NA,-9,0,EWR,CMH,462,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,8,4,1834,1834,2015,2022,AA,523,NA,41,48,NA,-7,0,ORD,GRR,137,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,20,4,1629,1630,1835,1832,TW,423,NA,126,122,NA,3,-1,JFK,CVG,589,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,29,2,842,845,1058,1114,UA,1203,NA,136,149,NA,-16,-3,SEA,LAX,954,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,28,7,759,800,1011,1006,UA,101,NA,252,246,NA,5,-1,ORD,LAX,1745,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,11,7,2034,2015,2320,2302,AA,480,NA,106,107,NA,18,19,ORD,SYR,607,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,26,6,1653,1655,1857,1858,UA,570,NA,64,63,NA,-1,-2,ORD,DAY,240,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,21,3,812,812,1004,1005,DL,893,NA,112,113,NA,-1,0,CVG,MCO,756,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,26,1,2107,2056,2227,2220,PI,1144,NA,80,84,NA,7,11,BWI,BOS,370,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,11,7,743,745,750,754,NW,823,NA,67,69,NA,-4,-2,ATL,MEM,332,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,25,3,805,805,903,901,DL,356,NA,58,56,NA,2,0,SAT,DFW,247,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,7,2,1952,1950,2156,2155,US,1757,NA,124,125,NA,1,2,PHX,SFO,651,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,4,7,1303,1305,1446,1453,UA,679,NA,103,108,NA,-7,-2,ORD,FAR,557,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,20,3,800,800,904,902,EA,1010,NA,64,62,NA,2,0,LGA,BOS,185,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,21,5,600,600,748,802,US,2731,NA,108,122,NA,-14,0,PHX,SFO,651,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,10,7,1103,1100,1349,1333,TW,518,NA,106,93,NA,16,3,STL,ATL,483,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,3,7,1830,1830,2001,1955,EA,854,NA,91,85,NA,6,0,DCA,BOS,399,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,23,6,952,955,1104,1113,UA,1482,NA,72,78,NA,-9,-3,LAX,SMF,373,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,11,6,650,650,800,800,HP,650,NA,70,70,NA,0,0,PHX,SNA,338,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,23,6,2008,1957,2327,2341,AA,184,NA,139,164,NA,-14,11,DFW,RDU,1062,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,18,1,1220,1210,1330,1327,NW,221,NA,70,77,NA,3,10,MEM,VPS,369,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,29,5,1415,1415,1709,1659,DL,484,NA,114,104,NA,10,0,MSY,CVG,700,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,31,6,1537,1520,2254,2209,UA,118,NA,317,289,NA,45,17,OGG,LAX,2486,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,24,7,1820,1820,1922,1930,PI,896,NA,62,70,NA,-8,0,LGA,ROC,254,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,7,4,2218,2220,2320,2330,TW,173,NA,122,130,NA,-10,-2,STL,DEN,770,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,19,2,1332,1155,1849,1644,PI,14,NA,197,169,NA,125,97,DEN,CLT,1337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,8,2,1230,1230,1500,1422,CO,1099,NA,210,172,NA,38,0,IAD,IAH,1190,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,23,1,633,635,915,911,AA,274,NA,162,156,NA,4,-2,SAT,ORD,1041,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,15,4,1640,1625,1820,1755,US,118,NA,100,90,NA,25,15,PIT,ISP,375,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,15,5,2204,2205,602,608,AA,2,NA,298,303,NA,-6,-1,HNL,LAX,2556,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,1613,1600,1655,1631,NW,709,NA,42,31,NA,24,13,PIA,CID,135,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,14,4,1730,1730,1823,1820,HP,657,NA,53,50,NA,3,0,LAS,SNA,226,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,9,3,2220,2220,120,137,CO,1214,NA,120,137,NA,-17,0,DEN,IAH,861,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,14,7,824,830,957,1010,UA,836,NA,33,40,NA,-13,-6,BNA,TYS,152,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,28,3,1941,1929,2120,2111,TW,493,NA,99,102,NA,9,12,STL,OKC,462,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,12,4,600,600,830,830,DL,1662,NA,90,90,NA,0,0,GEG,SLC,546,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,15,4,855,855,1548,1541,DL,496,NA,233,226,NA,7,0,LAS,ATL,1747,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,18,7,1315,1312,1443,1447,AA,1353,NA,88,95,NA,-4,3,DTW,RDU,501,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,16,5,1503,1442,1607,1547,AA,444,NA,64,65,NA,20,21,BNA,MEM,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,26,4,1902,1905,2207,2210,UA,390,NA,125,125,NA,-3,-3,ONT,DEN,819,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,19,2,2208,2140,2400,2334,AA,589,NA,232,234,NA,26,28,ORD,LAS,1515,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,7,3,2130,2130,2208,2215,PI,783,NA,38,45,NA,-7,0,TLH,TPA,200,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,30,6,1613,1541,1650,1637,UA,899,NA,157,176,NA,13,32,CLE,DEN,1201,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,25,1,846,849,1245,1250,UA,428,NA,179,181,NA,-5,-3,BOI,ORD,1437,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,23,4,1120,1120,1402,1404,UA,340,NA,102,104,NA,-2,0,ORD,IAD,589,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,7,5,2002,2001,2048,2055,AA,431,NA,46,54,NA,-7,1,DFW,SHV,190,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,15,4,925,925,1112,1100,NW,675,NA,167,155,NA,12,0,MSP,SLC,991,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,30,3,704,705,910,910,US,127,NA,126,125,NA,0,-1,LGA,IND,659,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,11,1,1903,1855,2022,2015,DL,147,NA,79,80,NA,7,8,ATL,TPA,406,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,7,3,1313,1315,1413,1420,CO,441,NA,60,65,NA,-7,-2,MSY,IAH,305,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,9,5,1505,1505,1658,1708,CO,795,NA,113,123,NA,-10,0,EWR,DTW,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,18,7,2018,2015,2216,2212,NW,884,NA,58,57,NA,4,3,MEM,CHA,271,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,21,4,828,827,1148,1155,AA,556,NA,140,148,NA,-7,1,DFW,CMH,927,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,3,6,841,818,1113,1051,DL,173,NA,152,153,NA,22,23,BOS,ATL,946,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,12,5,1934,1934,2026,2036,EA,1625,NA,52,62,NA,-10,0,CLT,ATL,227,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,21,1,1315,1315,1624,1624,CO,1258,NA,129,129,NA,0,0,DEN,IAH,861,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,21,3,821,817,1015,1010,DL,1102,NA,114,113,NA,5,4,MCO,DCA,759,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,27,2,1742,1730,1940,1930,HP,446,NA,58,60,NA,10,12,LAS,PHX,256,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,13,3,759,800,925,929,PI,87,NA,86,89,NA,-4,-1,ORF,JAX,543,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,2,7,1727,1730,1836,1835,US,149,NA,69,65,NA,1,-3,SYR,CLE,317,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,26,5,2144,2135,2239,2223,US,263,NA,55,48,NA,16,9,PIT,HTS,192,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,1,5,1908,1910,2153,2156,UA,748,NA,105,106,NA,-3,-2,DEN,CID,692,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,27,3,1417,1420,1720,1734,CO,84,NA,123,134,NA,-14,-3,LAX,DEN,862,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,24,3,1140,1140,1642,1639,NW,102,NA,182,179,NA,3,0,PHX,MSP,1276,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,19,5,1608,1550,1543,1524,US,415,NA,35,34,NA,19,18,IND,EVV,135,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,25,3,1822,1757,1857,1835,DL,586,NA,35,38,NA,22,25,BOS,PWM,95,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,25,2,1608,1608,1828,1845,PI,1091,NA,140,157,NA,-17,0,BWI,FLL,925,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,17,1,600,600,820,826,DL,1883,NA,80,86,NA,-6,0,GEG,SLC,546,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,7,3,1813,1815,1926,1919,UA,1467,NA,73,64,NA,7,-2,EWR,IAD,213,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,25,5,1923,1925,2055,2106,AA,899,NA,92,101,NA,-11,-2,RDU,DAB,480,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,11,1,824,825,939,950,TW,374,NA,135,145,NA,-11,-1,SRQ,STL,903,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,1,2,907,910,1010,1020,CO,232,NA,63,70,NA,-10,-3,ABQ,DEN,349,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,18,1,1636,1635,1744,1737,US,629,NA,68,62,NA,7,1,PIT,TRI,301,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,20,5,1958,2000,2111,2117,UA,1084,NA,73,77,NA,-6,-2,ONT,SFO,363,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,10,4,1255,1140,1339,1220,CO,185,NA,104,100,NA,79,75,MCO,MSY,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,10,4,1430,1430,1647,1645,NW,405,NA,137,135,NA,2,0,MSP,DFW,852,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,7,3,1025,1025,1311,1305,HP,412,NA,106,100,NA,6,0,SJC,PHX,621,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,29,7,1312,1315,1539,1551,CO,1608,NA,87,96,NA,-12,-3,DEN,OKC,495,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,31,2,1627,1625,1800,1801,US,1725,NA,93,96,NA,-1,2,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,26,6,726,725,820,818,PI,449,NA,54,53,NA,2,1,CHA,CLT,242,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,15,2,737,730,845,840,UA,1179,NA,68,70,NA,5,7,SMF,ONT,389,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,11,5,1734,1730,1848,1845,CO,1240,NA,74,75,NA,3,4,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,3,4,918,920,1247,1232,AA,852,NA,149,132,NA,15,-2,SFO,HDN,838,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,28,2,1531,1530,1608,1620,PI,226,NA,97,110,NA,-12,1,CLT,MSY,651,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,26,7,600,600,858,846,DL,1024,NA,118,106,NA,12,0,TUL,ATL,674,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,12,2,853,850,940,940,PI,542,NA,47,50,NA,0,3,MIA,MCO,193,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,8,4,1031,1030,1354,1345,AA,122,NA,143,135,NA,9,1,PHX,DFW,868,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,6,6,918,900,1133,1104,US,615,NA,315,304,NA,29,18,CLE,SFO,2161,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,2,7,1336,1340,1407,1410,NW,215,NA,31,30,NA,-3,-4,BIS,MOT,105,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,22,5,658,658,819,825,DL,952,NA,81,87,NA,-6,0,ATL,ORF,516,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,7,7,1750,1750,2002,2020,DL,1757,NA,72,90,NA,-18,0,PHX,SLC,507,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,21,4,1729,1722,1859,1851,AA,374,NA,90,89,NA,8,7,DFW,MSY,448,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,30,4,834,834,942,947,UA,699,NA,68,73,NA,-5,0,DEN,ABQ,349,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,14,1,1020,1020,1119,1125,HP,203,NA,59,65,NA,-6,0,PHX,ABQ,328,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,7,1,2209,2240,2230,2300,NW,1420,NA,21,20,NA,-30,-31,EAU,LSE,69,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,5,5,937,938,1030,1032,AA,353,NA,53,54,NA,-2,-1,DFW,IAH,224,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,12,3,1004,1005,1129,1134,AA,400,NA,85,89,NA,-5,-1,RDU,BUF,487,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,16,6,700,700,823,834,NW,707,NA,143,154,NA,-11,0,IAD,MSP,908,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,20,3,44,45,546,559,AA,484,NA,182,194,NA,-13,-1,TUS,ORD,1437,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,15,4,1101,1059,1409,1412,TW,140,NA,128,133,NA,-3,2,STL,LGA,887,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,11,2,2012,1950,2211,2159,UA,502,NA,59,69,NA,12,22,ORD,DTW,235,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,3,6,1234,1235,1319,1311,US,269,NA,45,36,NA,8,-1,PWM,BOS,95,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,21,4,1801,1801,1957,1943,EA,647,NA,116,102,NA,14,0,ATL,FLL,581,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,30,5,1750,1750,2033,2034,NW,1022,NA,103,104,NA,-1,0,MSP,CVG,596,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,NA,1107,NA,1252,AA,611,NA,NA,225,NA,NA,NA,DFW,SFO,1464,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,5,22,7,2025,1950,2130,2114,EA,275,NA,185,204,NA,16,35,MCI,SEA,1489,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,10,3,954,950,1029,1030,PI,444,NA,35,40,NA,-1,4,CLT,MYR,156,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,24,3,1836,1836,1950,1950,DL,757,NA,74,74,NA,0,0,CVG,RDU,390,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,5,2,1215,1215,1411,1410,AA,332,NA,116,115,NA,1,0,SEA,SJC,697,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,21,4,1629,1629,1753,1806,TW,543,NA,84,97,NA,-13,0,DFW,STL,551,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,27,3,1358,1358,1537,1530,TW,516,NA,99,92,NA,7,0,STL,MSP,449,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,3,6,1135,1135,1420,1417,CO,125,NA,225,222,NA,3,0,LGA,IAH,1416,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,28,4,805,805,1354,1355,AA,506,NA,229,230,NA,-1,0,SEA,DFW,1660,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,7,30,6,855,855,941,939,DL,409,NA,46,44,NA,2,0,MEM,LIT,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,9,1,1617,1620,1720,1735,CO,1238,NA,63,75,NA,-15,-3,LAX,SJC,308,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,21,4,629,630,741,744,UA,1086,NA,72,74,NA,-3,-1,LAX,SFO,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,11,7,1102,1015,1213,1128,UA,916,NA,71,73,NA,45,47,ABQ,DEN,349,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,10,5,1300,1300,1427,1417,CO,593,NA,87,77,NA,10,0,MAF,IAH,429,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,10,3,759,800,1103,1123,AA,59,NA,364,383,NA,-20,-1,JFK,SFO,2586,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,9,5,834,835,1007,1015,US,2517,NA,93,100,NA,-8,-1,SFO,PDX,550,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,10,6,1249,1250,1429,1432,TW,403,NA,160,162,NA,-3,-1,LGA,STL,887,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,18,7,954,940,1103,1052,US,249,NA,69,72,NA,11,14,PIT,TYS,382,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,29,7,1030,1030,1242,1303,CO,776,NA,132,153,NA,-21,0,EWR,JAX,821,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,8,2,1153,1155,1448,1434,UA,376,NA,115,99,NA,14,-2,ORD,RDU,647,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,5,5,1157,1200,1313,1315,UA,838,NA,76,75,NA,-2,-3,SFO,LAX,337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,2,27,6,1817,1817,1908,1914,DL,1479,NA,51,57,NA,-6,0,SLC,BOI,291,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,26,3,1514,1514,1623,1622,DL,990,NA,69,68,NA,1,0,ATL,SDF,321,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,27,3,1219,1220,1318,1334,PI,22,NA,59,74,NA,-16,-1,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,26,3,1126,945,1316,1135,UA,205,NA,230,230,NA,101,101,IAH,SFO,1635,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,5,5,5,5,534,530,CO,810,NA,209,205,NA,4,0,DEN,EWR,1605,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,11,3,1100,1100,1307,1314,EA,564,NA,67,74,NA,-7,0,MSY,ATL,425,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,11,6,1850,1850,1955,1957,EA,779,NA,65,67,NA,-2,0,LAS,RNO,345,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,22,2,1700,1655,1835,1829,PA (1),206,NA,95,94,NA,6,5,JFK,PIT,340,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,28,7,2210,2210,2324,2341,DL,1507,NA,194,211,NA,-17,0,DFW,SFO,1464,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,7,3,1050,1050,1229,1232,EA,217,NA,99,102,NA,-3,0,ATL,FLL,581,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,5,10,2,645,645,935,925,AS,161,NA,170,160,NA,10,0,SAN,SEA,1050,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,23,2,818,810,1158,1144,EA,947,NA,220,214,NA,14,8,BWI,SJU,1565,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,10,6,1822,1825,2048,2058,UA,310,NA,86,93,NA,-10,-3,DEN,DSM,589,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,26,5,805,805,1048,1058,DL,88,NA,103,113,NA,-10,0,ORD,ATL,606,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,2,3,2055,2055,2150,2156,AA,340,NA,55,61,NA,-6,0,DFW,TUL,237,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,7,5,1420,1415,1503,1457,NW,1160,NA,43,42,NA,6,5,LIT,MEM,129,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,22,4,1341,1325,2059,2039,US,54,NA,258,254,NA,20,16,SAN,PIT,2106,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,5,1,2032,2035,2224,2223,UA,327,NA,112,108,NA,1,-3,DEN,BOI,649,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,20,3,1328,1330,1618,1607,UA,614,NA,110,97,NA,11,-2,ORD,DCA,612,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,22,2,1459,1500,2012,1959,PI,576,NA,193,179,NA,13,-1,DEN,CLT,1337,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,23,3,1529,1525,1650,1650,AA,1037,NA,81,85,NA,0,4,RDU,JAX,408,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,14,5,1010,1010,1227,1241,EA,143,NA,137,151,NA,-14,0,DCA,FLL,899,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,6,3,1505,1505,1550,1550,WN,33,NA,45,45,NA,0,0,HOU,CRP,187,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,25,7,254,250,550,553,AA,202,NA,116,123,NA,-3,4,PHX,DFW,868,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,4,28,4,900,900,1013,1028,AA,117,NA,133,148,NA,-15,0,LGA,ORD,733,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,11,24,4,920,905,1050,1041,NW,375,NA,210,216,NA,9,15,MSP,PDX,1426,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,20,1,658,700,842,827,TW,112,NA,104,87,NA,15,-2,CMH,LGA,478,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,6,28,2,1035,1035,1253,1250,WN,845,NA,78,75,NA,3,0,ELP,SAT,496,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,22,4,1050,1050,1315,1318,EA,273,NA,85,88,NA,-3,0,STL,ATL,483,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,10,2,7,1615,1615,1739,1740,DL,861,NA,84,85,NA,-1,0,MCO,ATL,403,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,12,6,2,1106,1105,1214,1215,WN,920,NA,68,70,NA,-1,1,PHX,ELP,347,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,9,11,7,1902,1844,2132,2059,AA,37,NA,270,255,NA,33,18,ORD,SAN,1723,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,8,29,1,1405,1405,1557,1533,NW,746,NA,112,88,NA,24,0,DTW,PHL,453,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,3,9,3,1831,1835,2132,2130,AA,902,NA,241,235,NA,2,-4,SJU,PHL,1576,NA,NA,0,NA,0,NA,NA,NA,NA,NA
